id,slug,sources,verdict_mini,confidence_mini,verdict_4o,confidence_4o,final_verdict,unsupported_count,contradicted_count,reasoning,wiki_url,ol_id
3804,life-during-the-great-civilizations-series-title-not-specified,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3808,life-in-ancient-rome,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3784,kite,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,2,1,"The source describes a different topic related to Soviet exile, which does not match the narrative described in the AI-written description of 'Kite' by Ed Minus.",https://en.wikipedia.org/wiki/Minus_six_(exile),
3796,leonardo-da-vinci,OpenLibrary,CONTRADICTED,high,,,CONTRADICTED,2,1,"The source describes a different work by Walter Isaacson, not Catherine Nichols, leading to a contradiction regarding the authorship.",,OL17802920W
3812,life-of-a-soldier,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3814,life-of-the-ancient-celts,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3816,life-under-occupation,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3822,love-sex-ten-stories-of-truth,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3836,matched,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3840,media-violence,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3830,mapping-the-bones,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3844,medusa,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3834,massacre-at-virginia-tech-disaster-survival,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3847,mexican-whiteboy,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3846,mesopotamia,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3845,megans-law-protection-or-privacy,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3852,moses-and-judaism,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3853,mosque,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3854,muhanmmad-and-islam,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3856,my-sad-is-all-gone-a-familys-triumph-over-violent-autism,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3865,no-choirboy-murder-violence-and-teenagers-on-death-row,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3848,mexican-central-south-american-art,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL1986202W
3859,mystics-and-psychics,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL15058837W
3864,night-star,Wikipedia,VERIFIED,high,,,VERIFIED,0,0,"The AI description accurately reflects the themes and character focus of 'Night Star' as part of The Immortals series, with no contradictions or unsupported claims found in the source.",https://en.wikipedia.org/wiki/The_Immortals_(No%C3%ABl_series),
3866,north-american-art-to-1900,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3867,not-light-but-fire-how-to-lead-meaningful-race-conversations-in-the-classroom,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3868,one-hot-second-stories-about-desire,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3855,mummies-made-in-egypt,OpenLibrary,VERIFIED,high,,,VERIFIED,3,0,"The AI description accurately reflects the main themes and content of the book as described in the source, with no contradictions. Some details about illustrations and specific themes are not mentioned in the source, but they do not detract from the overall accuracy.",,OL94818W
3872,our-hearts-will-burn-us-down,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3871,origins-of-the-holocaust,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3870,online-pornography-title-only-no-further-information,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3873,period-8,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3875,peter-pan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3878,pirate-discover-the-pirates-who-terrorized-the-seas-from-the-mediterranean-to-the-caribbean,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3879,playing-the-field,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3883,ramses-ii-and-egypt,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3887,real-boys-voices-boys-speak-out-about-drugs-sex-violence-bullying-sports-school-parents-and-so-much-more,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3882,pretties,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3888,reincarnation,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3890,resisters-and-rescures-standing-up-against,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3891,ripleys-believe-it-or-not-special-edtion-2008,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3892,safe-teen-powerful-alternatives-to-violence,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3901,shabanu-daughter-of-the-wind,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3906,skeleton-discover-the-evolution-structure-and-functions-of-bones,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3907,sonnys-house-of-spies,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3909,specials,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3910,stop-in-the-name-of-pants,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3912,suicide-bombers,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3913,sunrise-over-fallujah,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3915,swimwear-in-vogue-since-1910,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3923,the-american-revolution-give-me-liberty-or-give-me-death,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3926,the-barbarian-tides-timeframe-1500-600-bc,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3930,the-buddha-and-buddhism,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3933,the-complete-book-of-cats,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3935,the-complete-kodak-book-of-photography,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3940,the-death-cure,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3942,the-difference-between-you-and-me,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3897,scylla-and-charybdis,OpenLibrary,NEEDS_REVIEW,medium,NEEDS_REVIEW,medium,NEEDS_REVIEW,5,0,"The source confirms the basic premise of the book involving Scylla and Charybdis and their impact on sailors, but it does not cover the thematic and metaphorical elements described by the AI.",,OL4629677W
3944,the-end-and-other-beginnings-stories-from-the-future,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3948,the-french-revolution,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3950,the-gendered-atom-reflections-on-the-sexual-psychology-of-science,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3951,the-good-fight-how-world-war-ii-was-won,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3957,the-hidden-children-of-the-holocaust-teens-who-hid-from-the-nazis,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3927,the-battle-of-the-labyrinth,OpenLibrary,VERIFIED,high,,,VERIFIED,2,0,"The AI description accurately reflects the main plot points and themes of the book as described in the source. There are no contradictions, and while some claims are not explicitly mentioned in the source, they align well with the overall narrative.",,OL492640W
3959,the-holocaust,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3960,the-holocaust-and-life-under-nazi-occupation,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3962,the-holocaust-survival-and-resistance,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3966,the-human-body-book-an-illustrated-guide-to-its-structure-function-and-disorders,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3967,the-iroquois,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3971,the-ku-klux-klan-a-century-of-infamy,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3965,the-how-and-why-wonder-book-of-the-human-body,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL5920530W
3975,the-legend-of-drizzt-vol-3-sojourn,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3976,the-legend-of-drizzt-vol-6-the-halflings-gem,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3969,the-kill-order,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,2,1,"The AI description incorrectly states that the world is ravaged by a deadly virus, while the source specifies that it is devastated by solar flares. This contradiction affects the overall accuracy of the description.",https://en.wikipedia.org/wiki/The_Kill_Order,
3982,the-media-the-impact-on-our-lives,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3983,the-militia-movement-and-hate-groups-in-america,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3987,the-nervous-system,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3989,the-oklahoma-city-bombing-terror-in-the-heartland,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3980,the-mark-of-the-golden-dragon-being-an-account-of-the-further-adventures-of-jacky-faber-jewel-of-the-weast-vexation-of-the-west-and-pearl-of-the-south-china-sea,Wikipedia,VERIFIED,high,,,VERIFIED,3,0,"The AI-written description accurately reflects the main elements of the book, including its themes and setting, as confirmed by the source. There are no contradictions, but some specific plot details and thematic explorations are not explicitly mentioned in the source.",https://en.wikipedia.org/wiki/The_Mark_of_the_Golden_Dragon,
3990,the-parthenon-of-ancient-greece,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3993,the-poetry-of-the-negro-1746-1970,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3998,the-senses,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3992,the-pigman,Wikipedia,VERIFIED,high,,,VERIFIED,1,0,"The AI description accurately reflects the main themes and characters of the book as confirmed by the source. There are no contradictions, and the only claim not explicitly mentioned in the source pertains to the characters confronting personal issues, which is a reasonable interpretation of the text.",https://en.wikipedia.org/wiki/The_Pigman,
3988,the-new-encyclopedia-of-the-cat,OpenLibrary,VERIFIED,high,,,VERIFIED,0,0,"The AI-written description accurately reflects the content of the source text, with all major claims supported and no contradictions or absent claims.",,OL15219333W
4002,the-skeletal-system,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
3996,the-scorch-trials,Wikipedia,VERIFIED,high,,,VERIFIED,2,0,"The AI description accurately reflects the main themes and setting of the book as described in the source. All major claims are supported, with only minor details not explicitly covered in the source.",https://en.wikipedia.org/wiki/The_Scorch_Trials,
4006,the-sweet-revenge-of-celia-door,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4007,the-timeline-of-the-civil-war,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4013,the-warriors-heart-becoming-a-man-of-compassion-and-courage,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4017,through-indian-eyes-the-untold-story-of-native-american-peoples,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4008,the-titans-curse,Wikipedia,VERIFIED,high,,,VERIFIED,3,0,"The AI description accurately reflects the main plot and themes of the book as confirmed by the source, with no contradictions found. However, it includes additional thematic details that are not explicitly mentioned in the source.",https://en.wikipedia.org/wiki/The_Titan's_Curse,
4019,tobacco-the-real-story,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4016,this-is-my-america,Wikipedia,VERIFIED,high,,,VERIFIED,1,0,"The AI description accurately reflects the themes and context of the book as described in the source, with no contradictions found. The only claim not explicitly mentioned in the source is the protagonist's specific determination to clear her father's name.",https://en.wikipedia.org/wiki/This_Is_My_America,
4025,towards-genocide,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4032,vampires,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4029,two-parties-one-tux-and-a-very-short-film-about-the-grapes-of-wrath,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4021,top-10-worst-creepy-egyptians-mummies-you-wouldnt-want-to-meet,OpenLibrary,CONTRADICTED,high,,,CONTRADICTED,2,2,"The AI description includes claims about myths, legends, and a blend of humor and horror that are not mentioned in the source, leading to contradictions.",,OL17441907W
4030,uglies,Wikipedia,VERIFIED,high,,,VERIFIED,0,0,"The AI-written description accurately reflects the key themes and plot elements of 'Uglies' as described in the source, with no contradictions or unsupported claims present.",https://en.wikipedia.org/wiki/Uglies,
4034,vietnam,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4033,van-gogh,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4011,the-usborne-introduction-to-art,OpenLibrary,NEEDS_REVIEW,medium,NEEDS_REVIEW,medium,NEEDS_REVIEW,5,0,"The source confirms the book is an introduction to art history with internet links, but does not provide details on the target audience, specific content coverage, or interactive elements mentioned in the AI description.",,OL17522558W
4047,virtue-vengeance,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4051,we-the-people-the-trail-of-tears,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4049,vive-la-france-the-french-resistance-w-w-2,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4061,what-happens-when-you-grow,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4065,who-uses-drugs,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4045,violence-opposing-viewpoints,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL18157717W
4075,witches-and-magic-makers,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4077,with-their-eyes-september-11th-the-view-from-a-high-school-at-ground-zero,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4071,why-waco-cults-and-the-battle-for-religious-freedom-in-america,Wikipedia,VERIFIED,high,,,VERIFIED,1,0,"The AI description accurately reflects the main themes and arguments of the book as described in the source, with only one claim about ongoing struggles for religious liberty not explicitly mentioned in the source.",https://en.wikipedia.org/wiki/Why_Waco%3F,
4083,100-questions-youd-never-ask-your-parents-straight-answers-to-teens-questions-about-sex-sexuality-and-health,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4085,19th-century-art,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4081,you-wouldnt-want-to-be-a-slave-in-greece-a-life-youd-rather-not-have,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4079,world-war-ii,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4089,al-capone,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4091,albrecht-durer,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4093,all-you-need-is-kill-book-1,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4087,a-story-of-medicine-in-50-discoveries-from-mummies-to-gene-splicing,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4097,amedeo-modigliani-1884-1920-the-poetry-of-seeing,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4103,annotated-art,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4113,auguste-rodin-1840-1917,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4095,alphonse-mucha,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,3,1,"The AI description claims the book is a catalog of Mucha's work and philosophy, which is not supported by the source. While many claims about Mucha's life and work are supported, the specific nature of the book as described by the AI is not confirmed.",https://en.wikipedia.org/wiki/Alphonse_Mucha,
4109,art-theory-for-beginners,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL17389679W
4115,believe-me,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4121,blue-period-vol-6,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4119,blue-period-vol-5,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4123,blue-period-vol-7,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
4101,annie-leibovitz-at-work,OpenLibrary,NEEDS_REVIEW,medium,NEEDS_REVIEW,medium,NEEDS_REVIEW,3,0,The source confirms the book is about Annie Leibovitz's creative process but does not detail specific themes or the broader impact of photography as described by the AI.,,OL20464529W
